# dx5/cf
0.14533774808176525, 3.9992267581339096
0.16748022285227104, 3.7915458889307456
0.20272022523147692, 3.5459047921168985
0.24450304340067808, 3.2840256161151538
0.2862025893689155, 3.0605349247576186
0.3518686678430516, 2.788472748180899
0.40869203164343626, 2.592902036203581
0.48944623986359226, 2.36521204671174
0.583155223347939, 2.1653706604278606
0.6941451712036798, 1.9990046989313406
0.8136923290441539, 1.8877649344727088
0.9179253325931361, 1.8363502983920537
0.9743799195035391, 1.8107857326962353
