# xi/cf
0.22621488193191497, 1.7148680532149019
0.2894026210916588, 1.5853203005729926
0.4068640085651406, 1.4356206752978964
0.5589349088962469, 1.3309356226579698
0.7195987072982134, 1.2649245593512704
0.8780577750460968, 1.2152943275769772
1.0777167555564366, 1.1725043123104073
1.31423756369332, 1.1364117612070506
1.4965204116025932, 1.104018875032219
1.6397010131451117, 1.097761563931241
1.8045839363959, 1.086733945317922
1.9282312587981045, 1.0853183179015407
1.9976525170014074, 1.0821182861787975
