0, 0
0.030942334739803123, 0.04203233894145875
0.07594936708860764, 0.10087524632946887
0.1167369901547117, 0.15551649791002142
0.15752461322081582, 0.21156027403475341
0.19971870604782002, 0.264797028462766
0.2447257383966245, 0.320834886762417
0.2714486638537271, 0.3586655698964183
0.2953586497890296, 0.3894875755262426
0.3445850914205345, 0.44832456508917173
0.37552742616033763, 0.48895437948645115
0.42194092827004237, 0.5421852160893829
0.4697609001406471, 0.5940115555397747
0.5203938115330521, 0.648638998861805
0.5597749648382561, 0.6892569776089223
0.6104078762306612, 0.7396768472984142
0.649789029535865, 0.7802948260455317
0.7257383966244727, 0.8489120078588717
0.8002812939521801, 0.9105185395596743
0.8565400843881859, 0.9469052733739296
0.9156118143459917, 0.9776779637947461
0.959212376933896, 0.9916420583773717
0.9985935302391, 1.0028070216967193
