#alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
-10.000,-0.2124, 0.10093, 0.09702,-0.0862,0.9519,0.0293,-2.0400, 0.0000, 0.0000, 0.0000,-0.1817
 -9.500,-0.1909, 0.09157, 0.08766,-0.0968,0.9425,0.0299,-2.1952, 0.0000, 0.0000, 0.0000,-0.2844
 -9.000,-0.1675, 0.08063, 0.07666,-0.1092,0.9338,0.0300,-2.3485, 0.0000, 0.0000, 0.0000,-0.4313
 -8.500,-0.1547, 0.06920, 0.06508,-0.1235,0.9214,0.0301,-2.5492, 0.0000, 0.0000, 0.0000,-0.5777
 -8.000,-0.1515, 0.06061, 0.05621,-0.1327,0.9066,0.0301,-2.6756, 0.0000, 0.0000, 0.0000,-0.6540
 -7.500,-0.1497, 0.04779, 0.04322,-0.1367,0.8953,0.0156,-3.0351, 0.0000, 0.0000, 0.0000,-0.6897
 -7.000,-0.1349, 0.03945, 0.03423,-0.1395,0.8840,0.0140,-3.2494, 0.0000, 0.0000, 0.0000,-0.8114
 -6.500,-0.1041, 0.03152, 0.02527,-0.1401,0.8749,0.0125,-3.5177, 0.0000, 0.0000, 0.0000,-1.1308
 -6.000,-0.0620, 0.02678, 0.01975,-0.1401,0.8671,0.0125,-3.3888, 0.0000, 0.0000, 0.0000,-2.0642
 -5.500,-0.0106, 0.02310, 0.01548,-0.1407,0.8610,0.0132,-3.2255, 0.0000, 0.0000, 0.0000,-13.3282
 -5.000, 0.0427, 0.02101, 0.01304,-0.1410,0.8552,0.0163,-2.8995, 0.0000, 0.0000, 0.0000, 3.6185
 -4.500, 0.0912, 0.01927, 0.01100,-0.1398,0.8482,0.0189,-2.6577, 0.0000, 0.0000, 0.0000, 1.8098
 -4.000, 0.1497, 0.01704, 0.00863,-0.1414,0.8434,0.0229,-2.3615, 0.0000, 0.0000, 0.0000, 1.2094
 -3.500, 0.2036, 0.01607, 0.00750,-0.1423,0.8358,0.0360,-1.9789, 0.0000, 0.0000, 0.0000, 0.9583
 -3.000, 0.2769, 0.01335, 0.00689,-0.1489,0.8307,0.5714,-1.4876, 0.0000, 0.0000, 0.0000, 0.7940
 -2.500, 0.3135, 0.01455, 0.00826,-0.1428,0.8227,0.7090,-1.0742, 0.0000, 0.0000, 0.0000, 0.7102
 -2.000, 0.3644, 0.01491, 0.00836,-0.1413,0.8157,0.7267,-0.7177, 0.0000, 0.0000, 0.0000, 0.6410
 -1.500, 0.4201, 0.01508, 0.00831,-0.1417,0.8087,0.7394,-0.6593, 0.0000, 0.0000, 0.0000, 0.5892
 -1.000, 0.4721, 0.01527, 0.00834,-0.1410,0.8014,0.7495,-0.6874, 0.0000, 0.0000, 0.0000, 0.5496
 -0.500, 0.5256, 0.01544, 0.00840,-0.1408,0.7943,0.7590,-0.7172, 0.0000, 0.0000, 0.0000, 0.5180
  0.000, 0.5825, 0.01555, 0.00841,-0.1416,0.7866,0.7699,-0.7494, 0.0000, 0.0000, 0.0000, 0.4924
  0.500, 0.6328, 0.01570, 0.00854,-0.1407,0.7783,0.7771,-0.7799, 0.0000, 0.0000, 0.0000, 0.4710
  1.000, 0.6925, 0.01572, 0.00853,-0.1420,0.7705,0.7854,-0.8224, 0.0000, 0.0000, 0.0000, 0.4532
  1.500, 0.7416, 0.01587, 0.00873,-0.1411,0.7605,0.7918,-0.8615, 0.0000, 0.0000, 0.0000, 0.4377
  2.000, 0.8044, 0.01582, 0.00870,-0.1430,0.7521,0.7993,-0.9125, 0.0000, 0.0000, 0.0000, 0.4247
  2.500, 0.8546, 0.01580, 0.00877,-0.1420,0.7400,0.8048,-0.9591, 0.0000, 0.0000, 0.0000, 0.4126
  3.000, 0.9094, 0.01582, 0.00892,-0.1424,0.7263,0.8119,-1.0104, 0.0000, 0.0000, 0.0000, 0.4023
  3.500, 0.9593, 0.01586, 0.00912,-0.1415,0.7125,0.8175,-1.0644, 0.0000, 0.0000, 0.0000, 0.3927
  4.000, 1.0115, 0.01589, 0.00934,-0.1411,0.6973,0.8238,-1.1740, 0.0000, 0.0000, 0.0000, 0.3841
  4.500, 1.0665, 0.01591, 0.00953,-0.1414,0.6806,0.8298,-1.3432, 0.0000, 0.0000, 0.0000, 0.3765
  5.000, 1.1124, 0.01604, 0.00991,-0.1397,0.6592,0.8355,-1.6900, 0.0000, 0.0000, 0.0000, 0.3689
  5.500, 1.1642, 0.01599, 0.00994,-0.1389,0.6201,0.8419,-2.2098, 0.0000, 0.0000, 0.0000, 0.3620
  6.000, 1.2059, 0.01625, 0.01020,-0.1361,0.5683,0.8472,-2.7221, 0.0000, 0.0000, 0.0000, 0.3549
  6.500, 1.2395, 0.01708, 0.01081,-0.1322,0.4957,0.8538,-3.2192, 0.0000, 0.0000, 0.0000, 0.3479
  7.000, 1.2519, 0.01864, 0.01201,-0.1249,0.3987,0.8603,-3.6172, 0.0000, 0.0000, 0.0000, 0.3404
  7.500, 1.2595, 0.02074, 0.01379,-0.1176,0.3137,0.8676,-4.0266, 0.0000, 0.0000, 0.0000, 0.3333
  8.000, 1.2555, 0.02409, 0.01652,-0.1100,0.1975,0.8745,-4.3859, 0.0000, 0.0000, 0.0000, 0.3268
  8.500, 1.2520, 0.02801, 0.01981,-0.1036,0.0983,0.8813,-4.7453, 0.0000, 0.0000, 0.0000, 0.3212
  9.000, 1.2609, 0.03174, 0.02319,-0.0996,0.0404,0.8874,-5.1853, 0.0000, 0.0000, 0.0000, 0.3166
  9.500, 1.2697, 0.03536, 0.02676,-0.0954,0.0169,0.8935,-5.5857, 0.0000, 0.0000, 0.0000, 0.3119
 10.000, 1.2810, 0.03938, 0.03110,-0.0919,0.0102,0.8995,-5.9427, 0.0000, 0.0000, 0.0000, 0.3077
 10.500, 1.2921, 0.04337, 0.03547,-0.0887,0.0084,0.9055,-6.3122, 0.0000, 0.0000, 0.0000, 0.3038
 11.000, 1.3008, 0.04786, 0.04030,-0.0859,0.0074,0.9118,-6.6871, 0.0000, 0.0000, 0.0000, 0.3003
 11.500, 1.3067, 0.05300, 0.04575,-0.0835,0.0067,0.9174,-7.0439, 0.0000, 0.0000, 0.0000, 0.2973
