#alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
-10.000,-0.1542, 0.08528, 0.08226,-0.1050,0.9253,0.0068,-2.7183, 0.0000, 0.0000, 0.0000,-0.4691
 -9.500,-0.1223, 0.07214, 0.06907,-0.1210,0.9115,0.0072,-3.1084, 0.0000, 0.0000, 0.0000,-0.7859
 -9.000,-0.1084, 0.05698, 0.05378,-0.1394,0.8919,0.0075,-3.5393, 0.0000, 0.0000, 0.0000,-1.0861
 -8.500,-0.1229, 0.04644, 0.04290,-0.1480,0.8715,0.0074,-3.9274, 0.0000, 0.0000, 0.0000,-0.9938
 -8.000,-0.1341, 0.04146, 0.03762,-0.1487,0.8574,0.0078,-3.8565, 0.0000, 0.0000, 0.0000,-0.8923
 -7.500,-0.1206, 0.03760, 0.03349,-0.1486,0.8474,0.0088,-3.5503, 0.0000, 0.0000, 0.0000,-1.0153
 -6.000,-0.0209, 0.01896, 0.01247,-0.1467,0.8270,0.0073,-3.8612, 0.0000, 0.0000, 0.0000,-6.9390
 -5.500, 0.0267, 0.01622, 0.00939,-0.1460,0.8212,0.0079,-3.6181, 0.0000, 0.0000, 0.0000, 5.8226
 -5.000, 0.0789, 0.01468, 0.00768,-0.1461,0.8159,0.0092,-3.2229, 0.0000, 0.0000, 0.0000, 2.1371
 -4.500, 0.1341, 0.01375, 0.00657,-0.1467,0.8112,0.0117,-2.7565, 0.0000, 0.0000, 0.0000, 1.3628
 -4.000, 0.1906, 0.01239, 0.00510,-0.1482,0.8053,0.0153,-2.3426, 0.0000, 0.0000, 0.0000, 1.0387
 -3.500, 0.2515, 0.01163, 0.00416,-0.1500,0.7998,0.0253,-1.8703, 0.0000, 0.0000, 0.0000, 0.8541
 -3.000, 0.3212, 0.00996, 0.00343,-0.1555,0.7934,0.3086,-1.3366, 0.0000, 0.0000, 0.0000, 0.7391
 -2.500, 0.3900, 0.00907, 0.00363,-0.1595,0.7875,0.6565,-0.8410, 0.0000, 0.0000, 0.0000, 0.6624
 -2.000, 0.4468, 0.00933, 0.00378,-0.1596,0.7825,0.6951,-0.6755, 0.0000, 0.0000, 0.0000, 0.6095
 -1.500, 0.5038, 0.00943, 0.00378,-0.1602,0.7759,0.7071,-0.7057, 0.0000, 0.0000, 0.0000, 0.5693
 -1.000, 0.5604, 0.00954, 0.00380,-0.1606,0.7700,0.7157,-0.7369, 0.0000, 0.0000, 0.0000, 0.5370
 -0.500, 0.6176, 0.00965, 0.00385,-0.1612,0.7631,0.7255,-0.7689, 0.0000, 0.0000, 0.0000, 0.5108
  0.000, 0.6737, 0.00977, 0.00394,-0.1615,0.7561,0.7342,-0.8014, 0.0000, 0.0000, 0.0000, 0.4888
  0.500, 0.7299, 0.00989, 0.00405,-0.1619,0.7486,0.7418,-0.8351, 0.0000, 0.0000, 0.0000, 0.4704
  1.000, 0.7861, 0.00998, 0.00414,-0.1623,0.7404,0.7483,-0.8778, 0.0000, 0.0000, 0.0000, 0.4544
  1.500, 0.8423, 0.01004, 0.00423,-0.1628,0.7286,0.7548,-0.9226, 0.0000, 0.0000, 0.0000, 0.4407
  2.000, 0.8959, 0.01012, 0.00437,-0.1626,0.7158,0.7595,-0.9709, 0.0000, 0.0000, 0.0000, 0.4283
  2.500, 0.9515, 0.01023, 0.00454,-0.1629,0.7035,0.7654,-1.0226, 0.0000, 0.0000, 0.0000, 0.4175
