#alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
-20.000,-1.6132, 0.06548, 0.06172,-0.0240,1.0000,0.0045,-10.6423, 0.0000, 0.0000, 0.0000, 0.2034
-19.000,-1.6980, 0.04077, 0.03645,-0.0356,1.0000,0.0046,-10.7912, 0.0000, 0.0000, 0.0000, 0.2003
-18.000,-1.6990, 0.03065, 0.02603,-0.0357,1.0000,0.0046,-10.2244, 0.0000, 0.0000, 0.0000, 0.2027
-17.000,-1.6750, 0.02500, 0.02015,-0.0309,1.0000,0.0047,-9.5951, 0.0000, 0.0000, 0.0000, 0.2075
-16.000,-1.6335, 0.02165, 0.01664,-0.0237,1.0000,0.0048,-8.9528, 0.0000, 0.0000, 0.0000, 0.2135
-15.000,-1.5689, 0.01929, 0.01416,-0.0179,1.0000,0.0048,-8.2186, 0.0000, 0.0000, 0.0000, 0.2185
-14.000,-1.4868, 0.01732, 0.01212,-0.0143,1.0000,0.0050,-7.4332, 0.0000, 0.0000, 0.0000, 0.2221
-13.000,-1.3983, 0.01553, 0.01028,-0.0113,1.0000,0.0067,-6.6478, 0.0000, 0.0000, 0.0000, 0.2254
-12.000,-1.3068, 0.01385, 0.00858,-0.0085,1.0000,0.0085,-5.8890, 0.0000, 0.0000, 0.0000, 0.2286
-11.000,-1.2177, 0.01264, 0.00736,-0.0044,1.0000,0.0095,-5.1780, 0.0000, 0.0000, 0.0000, 0.2329
-10.000,-1.1147, 0.01111, 0.00591,-0.0033,0.9977,0.0194,-4.4572, 0.0000, 0.0000, 0.0000, 0.2349
 -9.000,-1.0018, 0.00989, 0.00478,-0.0039,0.9894,0.0306,-3.8146, 0.0000, 0.0000, 0.0000, 0.2352
 -8.000,-0.8831, 0.00896, 0.00394,-0.0055,0.9670,0.0396,-3.2422, 0.0000, 0.0000, 0.0000, 0.2340
 -7.000,-0.7712, 0.00798, 0.00307,-0.0054,0.9121,0.0585,-2.7801, 0.0000, 0.0000, 0.0000, 0.2342
 -6.000,-0.6649, 0.00761, 0.00248,-0.0038,0.8056,0.0735,-2.3549, 0.0000, 0.0000, 0.0000, 0.2364
 -5.000,-0.5558, 0.00749, 0.00205,-0.0028,0.6796,0.0799,-1.9461, 0.0000, 0.0000, 0.0000, 0.2378
 -3.000,-0.3380, 0.00763, 0.00141,-0.0011,0.3367,0.1214,-1.2972, 0.0000, 0.0000, 0.0000, 0.2408
 -2.000,-0.2253, 0.00749, 0.00124,-0.0007,0.2894,0.1431,-1.0301, 0.0000, 0.0000, 0.0000, 0.2411
 -1.000,-0.1130, 0.00747, 0.00116,-0.0003,0.2408,0.1715,-0.8084, 0.0000, 0.0000, 0.0000, 0.2417
  0.000,-0.0000, 0.00748, 0.00113, 0.0000,0.1980,0.1980,-0.6108, 0.0000, 0.0000, 0.0000, 0.3847
  1.000, 0.1130, 0.00747, 0.00116, 0.0003,0.1715,0.2408,-0.8084, 0.0000, 0.0000, 0.0000, 0.2417
  2.000, 0.2253, 0.00749, 0.00124, 0.0007,0.1431,0.2894,-1.0301, 0.0000, 0.0000, 0.0000, 0.2411
  3.000, 0.3380, 0.00763, 0.00141, 0.0011,0.1214,0.3367,-1.2972, 0.0000, 0.0000, 0.0000, 0.2408
  5.000, 0.5558, 0.00749, 0.00205, 0.0028,0.0799,0.6797,-1.9462, 0.0000, 0.0000, 0.0000, 0.2378
  6.000, 0.6650, 0.00761, 0.00248, 0.0038,0.0735,0.8056,-2.3550, 0.0000, 0.0000, 0.0000, 0.2364
  7.000, 0.7713, 0.00798, 0.00307, 0.0054,0.0585,0.9120,-2.7803, 0.0000, 0.0000, 0.0000, 0.2342
  8.000, 0.8831, 0.00896, 0.00394, 0.0055,0.0396,0.9670,-3.2424, 0.0000, 0.0000, 0.0000, 0.2341
  9.000, 1.0019, 0.00989, 0.00478, 0.0039,0.0306,0.9895,-3.8149, 0.0000, 0.0000, 0.0000, 0.2353
 10.000, 1.1148, 0.01111, 0.00591, 0.0033,0.0194,0.9977,-4.4577, 0.0000, 0.0000, 0.0000, 0.2350
 11.000, 1.2175, 0.01263, 0.00735, 0.0045,0.0095,1.0000,-5.1773, 0.0000, 0.0000, 0.0000, 0.2328
 12.000, 1.3070, 0.01385, 0.00858, 0.0084,0.0085,1.0000,-5.8899, 0.0000, 0.0000, 0.0000, 0.2286
 13.000, 1.3988, 0.01553, 0.01028, 0.0112,0.0067,1.0000,-6.6498, 0.0000, 0.0000, 0.0000, 0.2254
 14.000, 1.4877, 0.01732, 0.01212, 0.0141,0.0050,1.0000,-7.4367, 0.0000, 0.0000, 0.0000, 0.2222
 15.000, 1.5702, 0.01929, 0.01416, 0.0177,0.0048,1.0000,-8.2245, 0.0000, 0.0000, 0.0000, 0.2187
 16.000, 1.6362, 0.02164, 0.01663, 0.0232,0.0048,1.0000,-8.9647, 0.0000, 0.0000, 0.0000, 0.2138
 17.000, 1.6799, 0.02494, 0.02008, 0.0302,0.0047,1.0000,-9.6184, 0.0000, 0.0000, 0.0000, 0.2080
 18.000, 1.7061, 0.03046, 0.02583, 0.0349,0.0046,1.0000,-10.2693, 0.0000, 0.0000, 0.0000, 0.2033
 19.000, 1.7073, 0.04033, 0.03599, 0.0348,0.0046,1.0000,-10.8533, 0.0000, 0.0000, 0.0000, 0.2008
 20.000, 1.6249, 0.06479, 0.06100, 0.0232,0.0045,1.0000,-10.7246, 0.0000, 0.0000, 0.0000, 0.2040


